,Date published,url,anger,disgust,fear,joy,sadness
122,2018-01-16T13:56:06Z,https://www.theguardian.com/technology/2018/jan/16/bitcoin-ethereum-south-korea-fears-regulatory-crackdown-cryptocurrency-markets,0.449422,0.079152,0.115298,0.168359,0.56375
123,2018-01-08T19:11:55Z,https://www.theguardian.com/business/live/2018/jan/08/stock-markets-rally-shares-asia-eurozone-mothercare-profits-warning-business-live,error,error,error,error,error
124,2018-01-07T19:02:09Z,https://www.theguardian.com/commentisfree/2018/jan/07/the-guardian-view-on-cryptocurrencies-a-greater-fools-gold,0.110116,0.016628,0.085804,0.390963,0.487246
125,2018-01-07T15:47:35Z,https://www.theguardian.com/technology/2018/jan/07/bitcoin-crypto-currencies-mcafee,0.140235,0.114706,0.168324,0.484023,0.54321
126,2018-01-02T15:13:57Z,https://www.theguardian.com/business/live/2018/jan/02/stock-markets-set-to-extend-2017s-winning-streak-business-live,0.092084,0.0787,0.117971,0.556164,0.589905
127,2017-12-31T19:35:44Z,https://www.theguardian.com/technology/2017/dec/31/ripple-cryptocurrency-bitcoin-value,0.105155,0.005498,0.036145,0.68918,0.05991
128,2017-12-31T07:00:23Z,https://www.theguardian.com/technology/2017/dec/31/2018-in-technology-bitcoin-facebook-videogames-augmented-reality,0.518234,0.11142,0.123794,0.59388,0.608673
129,2017-12-28T12:51:43Z,https://www.theguardian.com/technology/2017/dec/28/bitcoin-falls-south-korea-crackdown-trading,0.16506,0.085638,0.11982,0.519633,0.543301
130,2017-12-18T17:44:15Z,https://www.theguardian.com/business/live/2017/dec/18/bitcoin-bubble-ubs-futures-trading-20000-cme-stock-markets-tax-business-live,0.128073,0.07962,0.151537,0.524586,0.568172
131,2017-12-11T15:25:33Z,https://www.theguardian.com/technology/shortcuts/2017/dec/11/missed-bitcoin-boom-five-more-baffling-cryptocurrencies-to-blow-your-savings-on,0.208136,0.038159,0.015395,0.320917,0.419239
132,2017-12-05T13:39:05Z,https://www.theguardian.com/commentisfree/2017/dec/05/cryptocurrency-bitcoin-soul-damaged-faustian-pact-speculative-finance,0.18386,0.113449,0.585877,0.571189,0.294111
133,2017-11-11T19:00:33Z,https://www.theguardian.com/technology/2017/nov/11/everything-you-ever-wanted-to-know-about-bitcoin-but-were-to-afraid-to-ask-cryptocurrencies,error,error,error,error,error
134,2017-11-08T11:29:58Z,https://www.theguardian.com/technology/2017/nov/08/cryptocurrency-300m-dollars-stolen-bug-ether,0.528305,0.082052,0.461816,0.091417,0.593448
135,2017-10-14T16:40:00Z,https://www.theguardian.com/business/2017/oct/14/hard-cash-makes-a-comeback-in-hard-times,0.110505,0.116407,0.109109,0.445882,0.525922
136,2017-10-12T16:10:17Z,https://www.theguardian.com/technology/2017/oct/12/bitcoin-price-5000-cryptocurrency-gold-bubble,0.19069,0.089703,0.068051,0.162908,0.615932
137,2017-10-09T12:00:41Z,https://www.theguardian.com/technology/news-blog/2017/oct/09/bitcoin-price-bubble-government-cryptocurrency,0.136738,0.105509,0.093622,0.520067,0.179461
138,2017-10-09T09:54:28Z,https://www.theguardian.com/technology/2017/oct/09/wu-tang-clan-ghostface-killah-celebrity-accessory-bitcoin-cryptocurrencies-initial-coin-offerings,0.446355,0.406974,0.183868,0.045326,0.290925
139,2017-10-08T11:00:48Z,https://www.theguardian.com/technology/2017/oct/08/cryptocurrencies-bitcoin-ethereum-bubble,0.170912,0.412655,0.53173,0.524953,0.504357
140,2017-10-02T11:20:16Z,https://www.theguardian.com/science/2017/oct/02/archaeology-and-blockchain-a-social-science-data-revolution,0.155664,0.093181,0.160466,0.434344,0.522887
141,2017-09-12T13:48:03Z,https://www.theguardian.com/business/2017/sep/12/cryptocurrency-investors-bitcoin-could-lose-money-fca-warns,0.169112,0.151602,0.205042,0.202254,0.568604
142,2017-09-08T09:00:35Z,https://www.theguardian.com/us-news/2017/sep/08/tech-silicon-valley-san-francisco-entrepreneur,error,error,error,error,error
143,2017-09-05T11:21:40Z,https://www.theguardian.com/technology/2017/sep/05/cryptocurrency-boom-stalls-as-regulators-focus-on-icos,0.13418,0.052693,0.158351,0.156527,0.522833
144,2017-07-31T15:54:14Z,https://www.theguardian.com/technology/2017/jul/31/cryptocurrencies-more-investment-way-pay-bitcoin-regulation,0.143424,0.06787,0.133736,0.46111,0.562267
145,2017-07-26T15:35:43Z,https://www.theguardian.com/commentisfree/2017/jul/26/justify-gender-pay-gap-alan-partridge-andrew-marr,0.073568,0.119899,0.069243,0.693663,0.132885
146,2017-07-23T17:34:25Z,https://www.theguardian.com/commentisfree/2017/jul/23/the-guardian-view-on-cryptocurrencies-bubble-and-chic,0.105711,0.05239,0.058775,0.548576,0.586348
147,2017-07-11T10:56:57Z,https://www.theguardian.com/technology/2017/jul/11/gox-bitcoin-exchange-mark-karpeles-on-trial-japan-embezzlement-loss-of-millions,0.315603,0.044921,0.060621,0.035281,0.667078
